,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,User Id,User Location,Retweets,Favorites,Replied Tweet Id,Replied Tweet User Id Str,User Follower Counts,User Following Counts,Tweet Coordinates,Place Info,Hashtags,Keyword,Hashtag List,Clean_text,Score,Sentiment Class
40678,"@wallace_ve @iamlenasmom @BeyondMeat @pizzahut Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 08:34:54,1.3282552089341297e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.32811550423876e+18,1.2933635326926277e+18,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40679,"@azkii_ow @BeyondMeat @pizzahut Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 08:34:47,1.3282551798130524e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.3281590017631685e+18,3378564676.0,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40680,"@Teresa_LS @BeyondMeat @pizzahut Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 08:34:38,1.32825514414891e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.3280996488804475e+18,51645470.0,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40681,"@zhulyn_13 @pizzahut @BeyondMeat Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 08:34:32,1.3282551171250545e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.3280876822793708e+18,104122340.0,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40682,"@PizzaHut_Saudi 
@pizzahut @PizzaHutME 
 
Please please change your contact number. 

The cost of a minute calling the current number &amp; all numbers start with 92 is more expensive than calling a mobile number. sometimes the cost reaches five riyals for explain &amp; wait.

Thank you",2020-11-16 08:23:45,1.3282524057088942e+18,izahrany1,3948806963.0,Kingdom of Saudi Arabia,0.0,0.0,,1065076868.0,2.0,28.0,,,[],pizzahut,,please please change your contact number the cost of a minute calling the current number &amp all numbers start withis more expensive than calling a mobile number sometimes the cost reaches five riyals for explain &amp waitthank you,0.23058643937110898,Negative
40683,RT @retronicals: not pizza hut adding a mock meat before a dairy free cheese PLEASE,2020-11-16 08:13:50,1.3282499075352494e+18,emmerrs_,1181301571.0,,24.0,0.0,,,425.0,473.0,,,[],pizzahut,,rtnot pizza hut adding a mock meat before a dairy free cheese pleas,0.8216018080711365,Positive
40684,@pizzahut @BeyondMeat Not available yet. But also are we getting Vegan cheese option and gluten free crust? 🤔,2020-11-16 07:51:45,1.3282443493234074e+18,Doc_Martinz,26430911.0,,0.0,0.0,1.3269068806025503e+18,11018442.0,449.0,218.0,,,[],pizzahut,,not available yet but also are we getting vegan cheese option and gluten free crust thinking face,0.4739247858524322,Negative
40685,Find the right space heater @pizzahut @homedepot @WellsFargo also what’s the name of that heater @holmesheaters,2020-11-16 07:51:15,1.3282442242407916e+18,geno03401797,1.3150524848517652e+18,,0.0,0.0,,,1.0,1.0,,,[],pizzahut,,find the right space heateralso what is the name of that heater,0.9261683225631714,Positive
40686,@Brookel26453210 @pizzahut I'm sorry this was your experience and want to help make this right. Can you please DM us? *ZB https://t.co/Cf8BiToVpb,2020-11-16 07:49:12,1.328243707435479e+18,dominos,31444922.0,"Ann Arbor, MI",0.0,0.0,1.328167475892998e+18,1.0593253652802724e+18,1333656.0,574.0,,,[],pizzahut,,i am sorry this was your experience and want to help make this right can you please dm us zb,0.332352876663208,Negative
40687,Sometimes @pizzahut is my #dinnerplan #lol #lazymom,2020-11-16 07:48:19,1.3282434851289907e+18,LKids83,1.3282360385700536e+18,,0.0,1.0,,,2.0,21.0,,,"['dinnerplan', 'lol', 'lazymom']",pizzahut,"['dinnerplan', 'lol', 'lazymom']",sometimesis my dinnerplan lol lazymom,0.4729799330234528,Negative
40688,"Get our Super Duper Value deal online NOW! 

Have two Personal Pan Pizzas with two Small Drinks in only Rs. 599.

To order, visit our website; https://t.co/A671yYyiGZ

Terms &amp; Conditions Apply

#supervaluedeal #pizzahut #pizzahutpakistan #fortheloveofpizza https://t.co/PSpOEGSdTA",2020-11-16 07:42:16,1.3282419624371855e+18,PizzaHutPak,1348622624.0,Pakistan,0.0,0.0,,,28660.0,210.0,,,"['supervaluedeal', 'pizzahut', 'pizzahutpakistan', 'fortheloveofpizza']",pizzahut,"['supervaluedeal', 'pizzahut', 'pizzahutpakistan', 'fortheloveofpizza']",get our super duper value deal online now have two personal pan pizzas with two small drinks in only rs to order visit our website terms &amp conditions applysupervaluedeal pizzahut pizzahutpakistan fortheloveofpizza,0.050132185220718384,Negative
40689,RT @retronicals: not pizza hut adding a mock meat before a dairy free cheese PLEASE,2020-11-16 07:34:51,1.3282400981151416e+18,Shann_e_K,378932304.0,"Arizona, USA",24.0,0.0,,,1561.0,3341.0,,,[],pizzahut,,rtnot pizza hut adding a mock meat before a dairy free cheese pleas,0.8216018080711365,Positive
40690,RT @_sircaster: @pizzahut Order No 1528255. At 7 pm we ordered pizza for a birthday party. The delivery guy marked my order delivered at 7:…,2020-11-16 07:30:01,1.3282388808358666e+18,Sumitpandit__,1.3007007699606446e+18,,32.0,0.0,,,4.0,5.0,,,[],pizzahut,,rt order noatpm we ordered pizza for a birthday party the delivery guy marked my order delivered at …,0.9441261291503906,Positive
40691,"@aaron49183785 @pizzahut @BeyondMeat @KevinHart4real Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 07:24:45,1.3282375549491855e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.3282020855617495e+18,1.299408396014289e+18,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40692,"@BrowniebabiiNYC @kjpaynter @pizzahut @BeyondMeat @KevinHart4real Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 07:24:40,1.3282375354876846e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.328130485726417e+18,294759576.0,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40693,"@kjpaynter @pizzahut @BeyondMeat @KevinHart4real Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 07:24:35,1.3282375161309594e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.3280686944764682e+18,2790464472.0,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40694,"@JazellePel @pizzahut @BeyondMeat @KevinHart4real Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 07:24:31,1.328237497298522e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.328130619998675e+18,21571971.0,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40695,"@pizzahut @BeyondMeat @KevinHart4real Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 07:23:40,1.3282372850122383e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.32802752791543e+18,11018442.0,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40696,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-16 07:15:23,1.3282351974567404e+18,DomoniqueEdison,1.3239818948542874e+18,,50.0,0.0,,,5.0,179.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
40697,@IAmAnnarosa @RandyBossert @pizzahut 😁😁👌🍾 that's a great idea and truly a nice birthday surprise 😁👌🍕🍕🍕,2020-11-16 07:14:16,1.3282349168286147e+18,Katja_K_ausLE,3251560541.0,Leipzig|Saxony|Germany|World,0.0,2.0,1.3280937578378895e+18,1849286274.0,142.0,37.0,,,[],pizzahut,,beaming face with smiling eyes beaming face with smiling eyes OK hand bottle with popping cork that is a great idea and truly a nice birthday surprise beaming face with smiling eyes OK hand pizza pizza pizza,0.9942116737365724,Positive
40698,@dyeanasty dominos has better overall variety and innovation but pizzahut is fresher and tastier (pizzahut is also easily accessible),2020-11-16 07:12:51,1.3282345625608233e+18,lishaalickerr,1.0528512422029476e+18,Singapore,0.0,1.0,1.328220939054588e+18,8.300055132324045e+17,117.0,234.0,,,[],pizzahut,,dominos has better overall variety and innovation but pizzahut is fresher and tastier pizzahut is also easily accessible,0.6809795498847961,Positive
40699,RT @_sircaster: @pizzahut Order No 1528255. At 7 pm we ordered pizza for a birthday party. The delivery guy marked my order delivered at 7:…,2020-11-16 07:08:30,1.3282334679438746e+18,Rahul___shakya,1.2611596432853197e+18,India,32.0,0.0,,,7.0,18.0,,,[],pizzahut,,rt order noatpm we ordered pizza for a birthday party the delivery guy marked my order delivered at …,0.9441261291503906,Positive
40700,RT @BeyondMeat: The only thing that can make 🍕 better? Beyond Italian Sausage at @pizzahut. Get ‘em before they’re gone. 👀 https://t.co/xLJ…,2020-11-16 07:04:16,1.3282324001958707e+18,dominicdsmith,7.495651807119278e+17,"Groningen, Nederland",21.0,0.0,,,1186.0,5001.0,,,[],pizzahut,,rtthe only thing that can make pizza better beyond italian sausage atget em before they are gone eyes,0.3692043423652649,Negative
40701,@manner23 @pizzahut @BeyondMeat I wish they still had restaurants with tables and wait staff. I've many fond memories of sitting at the booth and a waitress bringing my pizza over piping hot.,2020-11-16 07:02:59,1.3282320792016118e+18,PhilNolan3D,15407619.0,"Lansdale, PA",0.0,1.0,1.328001392745853e+18,421618209.0,2659.0,1356.0,,,[],pizzahut,,i wish they still had restaurants with tables and wait staff i have many fond memories of sitting at the booth and a waitress bringing my pizza over piping hot,0.4524938464164734,Negative
40702,"Simple kitchen cooling solution...fresh air pre cooled!!!
https://t.co/mEVwzBnaA5

#torontopizza #alfapizza #pizzahut #apoel #omonoia #anorthosis #appolinas #limassolcy #coffeeisland #costacoffee #coffeehouse #latsia #tavern https://t.co/bIdaWLEOda",2020-11-16 07:02:13,1.3282318834324849e+18,coolairaustrali,839069546.0,worldwide,0.0,0.0,,,443.0,1347.0,,,"['torontopizza', 'alfapizza', 'pizzahut', 'apoel', 'omonoia', 'anorthosis', 'appolinas', 'limassolcy', 'coffeeisland', 'costacoffee', 'coffeehouse', 'latsia', 'tavern']",pizzahut,"['torontopizza', 'alfapizza', 'pizzahut', 'apoel', 'omonoia', 'anorthosis', 'appolinas', 'limassolcy', 'coffeeisland', 'costacoffee', 'coffeehouse', 'latsia', 'tavern']",simple kitchen cooling solutionfresh air pre cooled torontopizza alfapizza pizzahut apoel omonoia anorthosis appolinas limassolcy coffeeisland costacoffee coffeehouse latsia tavern,0.9569007754325868,Positive
40703,@dominos_india I paid for my order on your Dominos application yesterday. Order was never delivered. I was left hungry last night because of you guys. Dominos sucks. This would never had happened with @pizzahut @BurgerKing @mcdonaldsindia @mcdonaldsindiaa,2020-11-16 06:59:29,1.3282311989638963e+18,da_bhp,9.370293304749096e+17,Mars with Elon,0.0,0.0,1.3280852171526963e+18,98560085.0,14.0,46.0,,,[],pizzahut,,i paid for my order on your dominos application yesterday order was never delivered i was left hungry last night because of you guys dominos sucks this would never had happened with,0.12606751918792725,Negative
40704,RT @BeyondMeat: The only thing that can make 🍕 better? Beyond Italian Sausage at @pizzahut. Get ‘em before they’re gone. 👀 https://t.co/xLJ…,2020-11-16 06:50:54,1.3282290379747082e+18,brandonmscales,9.695185937287946e+17,,21.0,0.0,,,32.0,3054.0,,,[],pizzahut,,rtthe only thing that can make pizza better beyond italian sausage atget em before they are gone eyes,0.3692043423652649,Negative
40705,@pizzahut @BeyondMeat @KevinHart4real I have out pizzed the hut BOIIIS,2020-11-16 06:48:26,1.3282284163241329e+18,Jorge06162755,1.1390289655935712e+18,"China Grove, TX",0.0,0.0,1.32802752791543e+18,11018442.0,2.0,102.0,,,[],pizzahut,,i have out pizzed the hut boiii,0.5074729919433594,Positive
40706,Hello @pizzahut (pls say it back),2020-11-16 06:44:35,1.32822744899618e+18,ImpxctYoutube,1.2856511245324575e+18,Youtube!,0.0,1.0,,,33.0,254.0,,,[],pizzahut,,hellopls say it back,0.805453896522522,Positive
40707,@pizzahut @BeyondMeat Id rather have meat,2020-11-16 06:33:56,1.328224766130606e+18,tcharleyd,2962955644.0,,0.0,0.0,1.3269068806025503e+18,11018442.0,47.0,223.0,,,[],pizzahut,,id rather have meat,0.3468966484069824,Negative
40708,@pizzahut @KevinHart4real Yeah! Now get that @FollowYourHeart cheese and we’ll be all set for the next 2 months of ordering in! 🙌🤞🌱,2020-11-16 06:33:26,1.3282246426501038e+18,mollyelwood,234184491.0,"Portland, Oregon",0.0,0.0,1.3243934998574776e+18,11018442.0,1978.0,4136.0,,,[],pizzahut,,yeah now get thatcheese and we will be all set for the nextmonths of ordering in raising hands crossed fingers seedling,0.5517995953559875,Positive
40709,"@PizzaHut_USA Are You Nedd Free Gift Card?

PIZZA HUT $100 Free Gift Card  

send me a more infromation 

hmdindunil.premarathna@gmail.com

Thank You.",2020-11-16 06:29:54,1.3282237527068754e+18,WesleyB47818499,1.3281976799276196e+18,,0.0,0.0,1.312910487848444e+18,1.3129022490148454e+18,2.0,20.0,,,[],pizzahut,,are you nedd free gift cardpizza hut $ free gift cardsend me a more infromation hmdindunilpremarathnacomthank you,0.9872020483016968,Positive
40710,"@dyeanasty Dominos put more ingredients on their pizza compared to Pizzahut, Pizzahut dough tastes more stale compared to Dominos",2020-11-16 06:27:55,1.3282232528045834e+18,arjunxdoe,1445711233.0,"Perth, Western Australia",0.0,6.0,1.328220939054588e+18,8.300055132324045e+17,255.0,549.0,,,[],pizzahut,,dominos put more ingredients on their pizza compared to pizzahut pizzahut dough tastes more stale compared to domino,0.10824978351593018,Negative
40711,"@pizzahut 
do better!! Make an all vegan pizza. DUHHHH https://t.co/N0ksjy0FfF",2020-11-16 06:20:03,1.3282212756851548e+18,AlliCinema,147723974.0,"Hollywood, Los Angeles",0.0,0.0,,11018442.0,9770.0,9631.0,,,[],pizzahut,,do better make an all vegan pizza duhhhh,0.893540620803833,Positive
40712,RT @LLPJMadrigal: How about you all @PapaJohns @pizzahut @littlecaesars - why not all join together to send a #teacher an #appreciationpizz…,2020-11-16 06:19:57,1.3282212486151127e+18,CVanderpunk,1.1537138027156234e+18,Somewhere Over The Rainbow 🌈,14.0,0.0,,,1015.0,307.0,,,['teacher'],pizzahut,['teacher'],rthow about you all- why not all join together to send a teacher an appreciationpizz…,0.7590301036834717,Positive
40713,RT @retronicals: not pizza hut adding a mock meat before a dairy free cheese PLEASE,2020-11-16 06:18:52,1.3282209769710838e+18,__kdd2020,7.13772568407253e+17,Hell,24.0,0.0,,,1617.0,1949.0,,,[],pizzahut,,rtnot pizza hut adding a mock meat before a dairy free cheese pleas,0.8216018080711365,Positive
40714,@pizzahut @BeyondMeat Darn there isn't a utterly disgusting option. To put it mildly I'd rather smell a skunk than eat this filth.,2020-11-16 06:09:41,1.3282186652847432e+18,bbanks13,539122877.0,WV,0.0,0.0,1.3269068806025503e+18,11018442.0,232.0,105.0,,,[],pizzahut,,darn there is not a utterly disgusting option to put it mildly i would rather smell a skunk than eat this filth,0.5295878648757935,Positive
40715,RT @LLPJMadrigal: How about you all @PapaJohns @pizzahut @littlecaesars - why not all join together to send a #teacher an #appreciationpizz…,2020-11-16 06:05:28,1.3282176025109094e+18,CoalMarilyn,1.2557510663411302e+18,,14.0,0.0,,,54.0,57.0,,,['teacher'],pizzahut,['teacher'],rthow about you all- why not all join together to send a teacher an appreciationpizz…,0.7590301036834717,Positive
40716,Why are there no pizza huts around me 😑 https://t.co/fatWUZtX4C,2020-11-16 06:03:51,1.3282171958942024e+18,alaurax,7.073148672718356e+17,"Philadelphia, PA",0.0,0.0,,,378.0,295.0,,,[],pizzahut,,why are there no pizza huts around me expressionless face,0.0487445592880249,Negative
40717,@pizzahut @KevinHart4real Domino’s is better 🤣,2020-11-16 06:03:18,1.3282170603888517e+18,lilyl7777,8.073133560424202e+17,"Florida, USA",0.0,0.0,1.3243934998574776e+18,11018442.0,42.0,144.0,,,[],pizzahut,,dominos is better rolling on the floor laughing,0.6085622310638428,Positive
40718,RT @_sircaster: @pizzahut Order No 1528255. At 7 pm we ordered pizza for a birthday party. The delivery guy marked my order delivered at 7:…,2020-11-16 06:00:19,1.3282163062192497e+18,aryanna99928584,7.91215173197439e+17,,32.0,0.0,,,1.0,9.0,,,[],pizzahut,,rt order noatpm we ordered pizza for a birthday party the delivery guy marked my order delivered at …,0.9441261291503906,Positive
40719,why is the pizza @dominos $7.99 when you advertise $5.99 &amp; where's the meatball as a topping? I bet at @pizzahut there's meatballs #heartbreak #disappointment,2020-11-16 05:59:03,1.328215990044418e+18,lamebrain24484,8.816331925030625e+17,"New York, USA",0.0,0.0,,,40.0,147.0,,"Brooklyn, NY","['heartbreak', 'disappointment']",pizzahut,"['heartbreak', 'disappointment']",why is the pizza$ when you advertise $ &amp where is the meatball as a topping i bet atthere is meatballs heartbreak disappoint,0.185223788022995,Negative
40720,"@pizzahut what is going on with the Glendale - Central Ave. employees hanging up on guests trying to order??,",2020-11-16 05:54:13,1.3282147725090775e+18,marsheltan,2431351670.0,Everywhere life takes me,0.0,0.0,,11018442.0,43.0,81.0,,,[],pizzahut,,what is going on with the glendale - central ave employees hanging up on guests trying to order,0.667366623878479,Positive
40721,@BeyondMeat @pizzahut Best pizza ever 🙏🏽,2020-11-16 05:46:47,1.3282129006710088e+18,jouseph56988271,1.326316055892013e+18,,0.0,0.0,1.328086509350576e+18,569714177.0,0.0,13.0,,,[],pizzahut,,best pizza ever folded hands medium skin tone,0.9474606513977052,Positive
40722,RT @BeyondMeat: The only thing that can make 🍕 better? Beyond Italian Sausage at @pizzahut. Get ‘em before they’re gone. 👀 https://t.co/xLJ…,2020-11-16 05:46:31,1.3282128329498378e+18,jouseph56988271,1.326316055892013e+18,,21.0,0.0,,,0.0,13.0,,,[],pizzahut,,rtthe only thing that can make pizza better beyond italian sausage atget em before they are gone eyes,0.3692043423652649,Negative
